	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
5949	1/25/2021	45.23532943	25.0	80.4	28.851776629	20.32	38.49	1e-09	0	0	0	0
546	1/25/2022	67.22924962	47.6	85.0	19.979243158	12.42	28.38	0.000858489	0	0	0	0
5596	1/25/2023	74.58328418	55.8	87.7	12.337000153	6.42	17.34	0.013691845	0	0	0	0
1052	1/25/2023	74.16784459	63.7	89.8	18.953436959	15.25	24.26	0.004542677	1	0	0	0
2862	1/25/2023	92.88516861	96.0	95.9	6.550192994	2.46	8.64	0.005470929	0	0	0	0
3591	1/25/2023	66.85667875	41.8	88.4	8.419605544	2.15	17.26	0.009961883	0	0	0	0
280	1/25/2024	91.61374525	97.6	94.2	5.180677511	4.75	8.28	0.004201284	0	0	0	0
2223	1/25/2024	77.55316913	59.9	92.6	14.821689365	10.44	19.46	0.001274143	0	0	0	0
4408	1/25/2024	73.25578738	54.6	86.1	7.765397437	5.45	15.98	0.001311914	0	0	0	0
5490	1/25/2024	67.83249564	48.3	89.3	21.561199349	12.41	29.06	3.9891e-05	0	0	0	0
4793	1/25/2024	85.64303797	71.9	88.0	4.615504501	-0.2	11.81	0.020590882	0	0	0	0
5460	1/26/2021	91.68136135	79.3	97.2	2.332203644	0.94	6.41	0.027308716	0	0	0	0
474	1/26/2021	60.91262065	41.2	70.0	13.241400943	8.09	20.78	0.000292396	0	0	0	0
3269	1/26/2021	38.14472059	19.6	59.9	18.21231361	9.3	24.37	0.000688982	0	0	0	0
211	1/26/2021	60.60927494	45.6	80.0	14.682095864	9.58	20.76	1.6e-08	0	0	0	0
1930	1/26/2021	59.96155618	45.0	81.4	28.205703713	20.42	36.18	0.005537183	0	0	0	0
5474	1/26/2022	42.51843873	21.9	78.7	29.648082258	20.97	38.96	0.00067059	0	0	0	0
5326	1/26/2022	64.91294713	43.4	82.5	5.592320028	-0.19	12.68	2.134e-06	0	0	0	0
5553	1/26/2022	89.9378858	68.5	94.3	22.385590483	15.71	29.01	0.00404244	0	0	0	0
3254	1/26/2022	51.14832056	26.9	72.5	18.175189717	8.5	28.66	5.8612e-05	0	0	0	0
4543	1/26/2022	66.26691009	49.0	77.6	16.713102454	9.43	21.93	0.005589879	0	0	0	0
5212	1/26/2023	62.15474412	45.4	83.8	13.57507361	8.39	18.16	0.095317525	0	0	0	0
1401	1/26/2023	46.87402941	28.0	70.6	22.349703279	11.83	30.66	0.0	1	0	0	0
380	1/26/2024	59.70640417	47.8	75.0	10.072210068	7.69	14.63	0.007885598	0	0	0	0
1119	1/26/2024	70.87783347	57.4	91.8	4.866132004	-2.3	12.15	0.000950923	0	0	0	0
835	1/26/2024	39.88892774	23.4	65.9	15.87223322	5.89	27.59	0.000440322	1	1	0	0
4469	1/27/2021	54.07252706	39.6	78.1	21.118973507	15.4	27.4	0.000773966	0	1	1	0
1736	1/27/2021	68.53255478	50.0	91.4	2.789331391	-2.52	9.91	0.000402487	0	0	0	0
3644	1/27/2021	65.65918547	37.2	90.5	25.22168514	17.29	31.88	3.785e-06	0	1	0	0
3230	1/27/2021	56.74658722	37.2	75.8	23.594611979	17.67	32.56	3.9663e-05	0	0	0	0
493	1/27/2022	71.0340239	41.5	90.3	8.702906206	3.32	18.89	0.004126627	1	0	0	0
4500	1/27/2022	66.48282551	47.7	80.5	12.336846615	9.14	17.42	0.00054771	0	0	0	0
4902	1/27/2022	91.0717577	70.1	97.6	10.780849081	1.94	18.54	0.007108702	0	0	0	0
4646	1/27/2022	63.26220065	45.1	80.2	9.049733556	1.21	15.85	1.312e-06	0	0	0	0
3309	1/27/2022	76.19144061	58.9	88.8	12.936811635	10.31	15.24	0.000393835	0	0	0	0
5234	1/27/2022	67.70183631	47.6	82.9	9.915834413	8.19	12.89	1.0842e-05	0	0	0	0
5394	1/27/2023	84.07698027	57.9	89.9	28.983169991	22.05	36.32	0.058458121	0	1	0	0
5584	1/27/2023	70.6564339	62.6	82.5	8.189219536	5.25	10.69	0.013572187	0	0	0	0
440	1/28/2021	80.43833621	60.3	93.9	8.423115553	6.0	12.02	0.019663366	0	0	0	0
5959	1/28/2022	64.68485285	37.4	78.8	20.641811079	14.53	29.19	0.000730538	0	0	0	0
3171	1/28/2022	83.29988149	72.2	93.1	22.385951449	15.28	29.51	0.013705567	0	0	0	0
4523	1/28/2022	57.35385695	24.0	85.6	12.372912091	8.08	20.1	5.37e-07	0	1	0	0
3721	1/28/2022	84.55175303	58.7	93.6	11.991838563	8.79	14.61	0.079375804	0	1	0	0
4140	1/28/2022	59.27414457	36.6	82.4	23.871010094	14.94	34.71	0.000379076	0	0	0	0
5172	1/28/2022	64.14273052	43.4	75.3	15.675135747	9.22	19.39	0.000695089	0	1	0	0
2153	1/28/2023	44.82044435	29.1	61.8	23.152759649	15.69	35.02	4.0285e-05	0	0	0	0
2021	1/28/2023	87.38176049	77.8	90.8	3.155118836	-0.15	7.14	0.004472146	0	0	0	0
3883	1/28/2023	54.67491613	35.9	69.5	19.763388849	13.16	25.68	3.9e-08	0	0	0	0
5497	1/28/2023	80.52392663	65.6	89.3	7.538470858	0.07	12.96	0.000648179	0	0	0	0
5682	1/28/2023	88.92056784	79.9	94.9	14.8825831	13.45	17.31	0.046749788	1	1	0	0
5154	1/28/2023	68.72163013	44.3	88.5	13.18632154	7.24	20.97	0.013712631	0	0	0	0
133	1/28/2023	51.6205059	26.8	71.1	21.51351338	13.86	31.76	1.1e-08	0	0	0	0
2313	1/28/2023	71.64094551	54.4	89.8	16.48951061	12.11	17.5	0.00424512	0	0	0	0
2319	1/28/2023	82.41015024	61.5	89.0	17.866387812	14.31	22.57	2.817e-06	0	0	0	0
2161	1/28/2023	89.04224228	80.5	95.4	5.015461194	1.09	8.17	0.126874988	0	0	0	0
4248	1/28/2024	78.20751072	60.2	91.2	23.218611756	16.49	32.51	0.001422327	1	0	0	0
217	1/28/2024	49.0755219	30.5	67.2	28.034951735	17.81	37.47	2.584e-06	0	0	0	0
2941	1/28/2024	87.81191928	84.6	92.0	14.259911547	12.95	15.5	0.053527081	0	0	0	0
2070	1/28/2024	72.90896332	46.7	87.7	9.696840174	3.63	17.29	3.056e-06	0	0	0	0
5965	1/29/2021	52.82995161	35.5	73.3	15.60488477	5.07	25.63	0.000252946	0	0	0	0
2895	1/29/2021	70.8365852	44.6	90.5	17.430555777	12.71	22.71	0.005456762	0	0	0	0
2760	1/29/2022	80.81784144	60.0	87.7	8.048746982	3.75	15.88	4.4335e-05	1	0	0	0
4995	1/29/2022	77.41670618	60.9	92.0	11.801766347	6.19	16.35	0.001126785	0	0	0	0
3842	1/29/2022	91.25576634	86.3	93.9	18.529411331	12.63	25.38	0.041935213	0	0	0	0
2990	1/29/2022	82.48414785	48.1	96.4	25.648033577	18.85	32.79	0.004035211	0	0	0	0
1712	1/29/2022	69.69506866	56.2	88.0	13.912680267	8.45	17.27	0.00521829	0	1	0	0
5632	1/29/2023	70.11355186	47.6	88.2	8.130113153	4.52	12.57	0.000341732	0	0	0	0
3783	1/29/2023	47.87426263	32.8	72.5	20.262433015	12.28	27.62	0.001666061	1	0	0	0
1539	1/29/2024	82.82032509	64.2	92.2	18.101575147	13.83	23.14	0.000916953	0	0	0	0
1673	1/29/2024	51.30314431	31.8	65.3	9.120344049	1.81	18.8	4.3e-08	1	0	0	0
388	1/3/2021	90.82918365	72.5	95.4	6.671814782	5.26	12.44	0.000685277	0	0	0	0
1660	1/3/2021	74.55776927	57.1	87.7	11.354374672	7.36	14.49	0.00201228	0	0	0	0
1250	1/3/2021	62.03161465	46.0	76.6	29.217721535	22.09	34.52	0.000732444	0	0	0	0
1899	1/3/2021	48.07185324	33.6	70.1	25.52038958	18.45	33.73	0.008366275	0	1	0	0
1107	1/3/2021	79.56796858	63.9	86.0	1.884587043	-1.82	5.79	1.67e-07	0	0	0	0
4640	1/3/2021	57.35500049	30.7	78.7	16.439343978	12.97	24.5	0.000300973	0	0	0	0
2507	1/3/2021	74.10720527	50.3	91.1	5.283259765	-1.36	14.34	0.015126988	0	0	0	0
645	1/3/2021	86.60472859	56.7	98.1	13.361476314	6.6	20.47	0.045142847	0	0	0	0
2183	1/3/2022	85.08185389	71.1	93.7	11.986088677	6.27	15.75	0.0144626	0	0	0	0
4884	1/3/2022	89.11875564	72.0	94.7	4.790502652	-0.14	9.94	0.002042665	0	1	0	0
2795	1/3/2022	57.06514567	37.7	86.2	22.25855813	13.59	28.61	0.001802257	1	0	0	0
315	1/3/2022	78.13902158	54.1	93.7	17.123014071	11.65	24.04	0.004342817	0	0	0	0
5289	1/3/2023	51.06220619	38.3	75.6	13.481492469	9.27	18.26	0.000178498	0	0	0	0
1429	1/3/2023	72.4442796	54.6	89.7	19.83559812	14.46	22.3	0.009350591	0	1	0	0
2903	1/3/2024	66.78074729	46.0	86.1	17.758407047	9.89	26.3	5.6731e-05	0	0	0	0
4889	1/3/2024	75.91551853	50.5	93.4	28.508921811	20.52	36.47	0.00945395	0	0	0	0
1704	1/3/2024	86.5884549	65.7	96.0	8.3029275	4.66	16.72	0.00697056	0	0	0	0
6021	1/3/2024	80.55598124	73.5	86.8	8.523868536	5.78	11.89	0.017046226	1	1	0	0
1266	1/3/2024	57.16903665	39.2	73.5	7.330108311	0.96	14.29	0.000603491	0	0	0	0
5454	1/30/2022	79.77685432	62.8	91.0	2.201718028	0.11	5.64	0.006110569	0	1	0	0
2052	1/30/2022	77.26516119	66.5	91.6	18.713982656	14.31	22.6	0.003629662	0	0	0	0
919	1/30/2022	60.53774117	50.1	84.1	6.523610876	-0.01	13.11	1.3036e-05	0	0	0	0
2459	1/30/2023	82.98994573	59.5	92.9	9.408986467	4.25	17.29	0.00252333	0	0	0	0
5384	1/30/2023	83.36287795	66.9	85.1	18.149212683	11.91	25.57	0.001846746	0	0	0	0
3444	1/30/2023	75.39907012	54.0	89.8	14.482150411	11.85	18.81	0.000720684	1	1	0	0
2586	1/30/2024	87.40089006	61.6	94.8	11.871651721	9.92	16.02	0.039420355	0	0	0	0
841	1/30/2024	90.12344517	68.5	95.1	8.609164546	7.9	17.46	0.021794289	0	0	0	0
3508	1/30/2024	94.88428495	97.6	91.7	1.715647671	-1.13	5.27	0.030489224	0	0	0	0
45	1/30/2024	89.12472729	78.7	94.6	11.453207673	5.1	17.36	0.007122337	0	1	0	0
5389	1/30/2024	67.58702368	54.5	82.4	8.788951594	4.95	14.66	0.00423283	0	0	0	0
1561	1/31/2021	83.30611257	73.6	86.8	15.841479482	12.67	18.8	0.024995364	1	1	0	0
1842	1/31/2021	74.6866107	57.0	83.7	10.252668313	8.9	12.05	0.001746779	0	0	0	0
5589	1/31/2021	73.81407432	41.9	95.7	23.674341421	18.19	29.48	0.010463373	0	0	0	0
3493	1/31/2022	79.67169403	79.6	82.8	7.467837085	3.16	12.37	0.006593509	0	0	0	0
3229	1/31/2022	74.36961581	48.6	86.6	17.722795001	11.22	27.17	0.001577856	0	0	0	1
3169	1/31/2022	87.03504243	62.6	94.2	7.881094008	3.14	14.59	0.050949631	0	0	0	0
2820	1/31/2024	78.01417527	56.8	91.0	8.179583126	1.2	16.71	0.017546888	1	0	0	0
3617	1/31/2024	63.62632745	46.6	77.7	20.957716915	16.25	24.52	0.003770457	0	0	0	0
5587	1/31/2024	71.31617606	70.2	75.5	21.198771431	15.12	22.46	0.003150064	0	0	0	0
4344	1/31/2024	81.83823668	68.8	91.4	25.690351034	19.31	30.66	0.100592202	0	0	0	0
4556	1/31/2024	62.81992897	40.9	63.8	13.82929166	8.94	25.03	1e-09	0	0	0	0
1585	1/31/2024	74.29295547	65.3	78.7	9.505204559	7.11	15.82	0.013016513	0	0	0	0
1926	1/4/2021	48.66971206	23.4	71.9	23.930299128	11.09	32.39	0.0	0	1	0	0
4076	1/4/2021	71.96148218	46.3	90.3	9.049059182	4.53	16.53	0.000472238	0	0	0	0
3453	1/4/2021	47.18391038	27.8	77.7	16.962753728	8.74	25.61	0.00016633	0	1	0	0
1888	1/4/2022	76.46202968	63.0	90.9	5.746753955	-0.64	12.12	0.034578452	0	0	0	0
5803	1/4/2022	87.15172818	64.7	97.3	6.347521637	0.81	10.84	0.054413686	1	1	0	0
148	1/4/2022	72.72763605	46.4	87.9	14.470585046	11.63	21.27	0.017568972	0	0	0	0
2353	1/4/2023	75.18833104	56.3	89.2	17.957136505	13.18	21.42	0.007520941	0	0	0	0
3961	1/4/2024	60.98589318	50.7	81.7	27.01006721	18.21	30.97	0.00253763	0	0	0	0
2253	1/4/2024	79.98384952	58.2	93.1	12.962567761	7.44	20.88	8.3268e-05	0	1	0	0
3928	1/4/2024	89.73674704	80.7	92.6	3.38237102	-0.41	7.44	0.068236653	0	0	0	0
4532	1/4/2024	91.50706424	82.5	93.0	6.781751189	5.75	11.22	0.016668285	0	0	0	0
649	1/5/2021	75.7174999	56.6	91.1	13.692825236	11.7	18.42	0.026843953	0	0	0	0
1407	1/5/2021	95.40257402	85.1	98.4	1.27282056	-2.74	4.93	0.021125903	0	0	0	0
1537	1/5/2021	91.10769895	86.3	98.2	7.216584346	5.46	9.24	0.000379238	0	1	0	0
702	1/5/2021	84.38545871	75.6	84.9	2.377695955	0.73	4.72	0.007287608	0	0	0	0
3083	1/5/2021	67.39973674	42.5	88.1	13.607899139	8.99	21.07	0.004033696	0	0	0	0
2910	1/5/2021	79.32971685	57.2	91.1	11.356510354	6.72	21.24	0.004494212	0	0	0	0
1731	1/5/2021	44.42198233	22.5	65.2	18.671004607	13.98	26.48	8.0533e-05	0	0	0	0
1338	1/5/2022	59.95941689	28.0	88.9	20.454143218	10.26	29.79	0.028204767	0	0	0	0
2859	1/5/2022	54.86602342	38.8	83.5	9.572518824	0.07	17.46	0.000135358	0	1	0	0
5312	1/5/2022	69.89423424	46.6	86.5	24.427453105	17.85	29.58	5.144e-05	0	0	0	0
628	1/5/2023	75.05879113	48.9	90.0	24.546556871	18.12	32.39	3.0054e-05	0	0	0	0
5799	1/5/2023	70.4028679	60.8	84.7	21.179413889	16.15	24.39	0.007451203	1	0	0	0
1784	1/5/2023	73.13832423	62.0	89.8	7.249139572	3.91	11.66	0.110335893	0	0	0	0
1521	1/5/2023	56.20126231	33.0	84.7	9.246500077	-0.91	16.07	2.7905e-05	0	0	0	0
1108	1/5/2023	89.94304167	78.2	96.8	6.354784817	2.34	8.45	0.004637657	0	0	0	0
3350	1/5/2023	71.38051776	54.1	82.9	10.560055475	7.13	13.94	0.044705158	0	0	0	0
207	1/5/2024	71.47904092	49.0	89.2	25.471567945	19.44	33.02	0.000269641	0	0	0	0
4840	1/6/2021	79.98478494	74.4	88.9	24.939406232	18.67	28.31	8.631e-06	0	0	0	0
3441	1/6/2021	51.01767352	39.2	77.2	27.119006741	20.39	32.89	0.001152809	0	0	0	0
1059	1/6/2021	42.4190273	21.2	72.4	30.278775352	20.94	39.77	1.359e-06	0	0	0	0
2914	1/6/2021	79.54405836	57.8	94.4	7.303749881	2.69	14.39	0.000910197	0	0	0	0
1146	1/6/2022	66.71728359	37.9	91.3	26.069023106	19.59	34.79	0.007021774	1	1	0	0
1757	1/6/2022	78.33293987	58.5	89.5	14.350843477	10.18	20.7	0.00407514	0	0	0	0
5147	1/6/2022	64.68996641	47.9	86.6	25.674829923	19.39	32.17	0.016839104	0	0	0	0
3892	1/6/2022	70.18149486	48.0	90.0	12.528837427	7.23	17.51	0.000678493	0	0	0	0
1531	1/6/2022	61.3887465	37.4	87.3	26.436046928	18.48	36.33	0.002496957	0	0	1	0
2619	1/6/2022	84.71005331	63.2	90.8	2.298830192	-1.56	7.1	0.004803575	0	0	0	0
4813	1/6/2022	60.60575899	46.7	79.5	17.587822253	13.42	22.62	1.28e-07	0	0	0	0
250	1/6/2023	87.37597946	70.1	92.9	1.561926278	-2.4	5.16	0.019837971	0	0	0	0
363	1/6/2023	50.15317928	33.8	71.8	25.719316401	18.5	33.13	0.002544162	0	0	0	0
5588	1/6/2024	66.8592843	54.5	79.2	19.835545936	11.48	26.62	0.002947387	1	0	0	0
758	1/6/2024	64.75041222	41.5	81.2	15.850111363	8.82	23.76	0.001768953	1	0	0	0
1116	1/6/2024	74.00137384	58.4	84.7	20.718517246	16.38	26.83	0.000906584	0	0	0	0
1529	1/6/2024	55.27283149	37.8	73.1	19.58520745	13.5	20.69	0.009157332	0	0	0	0
900	1/6/2024	67.12464502	44.3	93.2	21.52645999	11.53	31.37	0.000798311	0	0	0	0
4705	1/6/2024	72.52006062	60.5	78.9	2.869114631	-1.54	6.56	0.004360403	0	0	0	0
5002	1/6/2024	52.17395207	29.4	73.2	28.933135786	21.3	37.73	0.00202894	0	1	0	0
5370	1/7/2021	59.00187173	34.3	86.8	16.91153163	8.8	28.31	3.8227e-05	0	0	0	0
3808	1/7/2022	90.22676429	91.5	96.7	13.567016747	8.53	17.14	0.059355907	0	0	1	0
2032	1/7/2022	50.41821898	28.4	66.2	28.371724849	21.08	35.54	0.006698915	0	0	0	0
1804	1/7/2023	74.69705341	58.9	77.5	8.566887665	4.9	14.48	6.7618e-05	0	0	0	0
1609	1/7/2023	74.83511946	56.1	87.6	17.211916151	13.34	22.94	0.015919734	0	0	0	0
5964	1/7/2024	63.44013134	49.9	81.5	12.452952504	6.77	17.24	0.009834396	0	0	0	0
4961	1/7/2024	92.12092365	70.4	96.4	7.692444261	6.08	13.66	0.033103514	0	0	0	0
3109	1/8/2021	73.62019406	49.7	87.7	25.47146225	19.2	34.21	0.004721357	0	0	0	0
1651	1/8/2021	51.9667974	44.9	64.1	19.238862227	13.42	23.14	5.9e-07	0	0	0	0
610	1/8/2021	74.91668275	51.7	86.4	7.862731049	5.07	12.74	2.274e-05	0	0	0	0
5093	1/8/2021	60.35298194	45.3	78.1	10.410013371	1.71	15.73	6.64e-07	0	0	0	0
187	1/8/2021	83.31462971	64.6	84.6	6.640120403	2.63	12.06	0.000668822	0	0	0	0
3975	1/8/2021	91.36810659	75.9	94.8	12.637052109	9.66	19.03	0.003865905	0	0	0	0
1985	1/8/2022	59.41657056	33.8	78.5	25.543246071	17.03	32.23	6.913e-06	0	0	0	0
4588	1/8/2022	61.29077158	50.7	70.1	15.342264337	14.65	18.09	0.016328656	0	0	0	1
2947	1/8/2022	80.9410434	65.5	92.1	20.278259076	16.48	24.62	0.026735848	0	1	0	0
3179	1/8/2023	54.53605917	41.8	67.7	24.101183093	18.32	30.07	2.224e-06	0	0	0	0
172	1/8/2023	82.47193269	63.7	94.9	8.100961311	6.05	10.84	0.014023202	0	0	0	0
1902	1/8/2024	73.32430001	55.4	84.7	16.808878874	11.25	19.7	0.006553066	0	0	0	0
2464	1/8/2024	87.67777254	78.8	94.1	15.758720407	12.27	20.15	0.003730661	0	0	0	0
150	1/8/2024	68.51497991	58.6	80.7	13.063052006	9.73	18.14	0.011413228	0	0	0	0
189	1/8/2024	62.63107227	47.6	78.7	15.047091487	8.21	25.56	0.002205905	0	0	0	0
4837	1/9/2021	58.30477241	37.8	77.9	12.372342105	9.21	17.76	0.007221797	1	0	0	0
2347	1/9/2021	86.48619144	70.7	96.3	11.459642948	6.69	16.09	0.006709413	0	1	0	0
2403	1/9/2021	68.3324589	46.9	77.7	-0.498215797	-5.24	3.31	1.36e-07	0	0	0	0
1940	1/9/2021	89.06713535	72.2	91.5	3.400389162	-0.06	7.4	0.00211086	0	0	0	0
3202	1/9/2021	61.38718981	32.8	84.7	9.632373908	2.0	16.76	7.43e-07	0	1	0	0
4310	1/9/2023	90.14273438	68.2	96.7	14.789326163	11.7	17.54	0.018353341	0	0	0	0
5440	1/9/2023	59.07540077	38.0	82.7	17.010624914	11.14	23.92	8.874e-06	0	0	0	0
3439	1/9/2023	88.45569837	72.5	95.6	10.488073247	7.05	18.23	0.002453836	0	0	0	0
1707	1/9/2023	68.99309495	50.3	83.7	17.908741002	12.8	22.47	0.010420954	0	1	0	0
3891	1/9/2024	90.9201412	82.1	92.5	6.981636306	3.17	10.56	0.002815517	1	0	0	0
4362	1/9/2024	80.87647247	64.0	90.6	15.039222398	13.33	15.97	0.036517152	0	0	0	0
2314	1/9/2024	96.60309303	97.6	98.1	2.588266017	2.25	5.26	0.026974197	1	0	0	0
2168	1/9/2024	58.95193797	39.3	80.9	25.708364294	16.7	36.29	0.000126183	0	0	0	0
5493	1/9/2024	60.68326955	50.8	79.3	13.971334248	6.22	21.21	0.000390796	0	0	0	0
4954	10/1/2020	92.90429312	90.3	97.9	11.427749692	9.95	11.62	0.01771903	0	0	0	0
564	10/1/2020	85.69187265	81.6	90.4	11.440321122	9.9	12.07	0.052433916	0	0	0	0
3467	10/1/2020	61.28978823	40.9	85.8	10.784193168	1.59	18.18	5.898e-06	0	0	0	0
4096	10/1/2020	41.72742849	22.8	72.4	23.41638056	12.29	32.82	4.89e-07	0	0	0	0
910	10/1/2021	53.14908704	35.7	79.3	26.295373166	17.06	33.14	8.54e-07	0	0	0	0
3489	10/1/2021	67.93136273	48.7	88.4	26.306757615	18.74	31.59	0.000183054	0	0	0	0
3628	10/1/2021	83.66052318	45.8	94.6	11.85834042	7.39	18.09	0.020384846	0	0	0	0
1739	10/1/2021	91.40273564	77.6	97.1	1.34634768	-1.27	4.37	0.018284761	0	0	0	0
1568	10/1/2021	71.02280654	48.1	81.6	4.105084314	1.82	9.1	7.831e-06	0	0	0	0
1205	10/1/2021	83.47709773	60.5	94.8	6.195722405	-0.06	12.41	0.001122466	0	0	0	0
4364	10/1/2022	78.66015278	68.3	91.9	13.531983828	9.36	20.49	0.000100459	0	0	0	0
4487	10/1/2022	73.36749856	52.0	86.1	0.602580331	-4.45	5.01	0.001441155	0	0	0	0
5630	10/1/2022	53.28826511	35.0	80.9	22.953747077	15.3	31.89	0.007374244	0	0	0	0
3735	10/1/2023	90.05797628	89.9	93.6	2.151378928	-1.23	5.41	0.024874861	0	0	0	0
5565	10/1/2023	55.94671198	26.5	74.5	24.531359209	14.74	35.58	8.1191e-05	0	0	0	0
4429	10/1/2023	69.26594498	56.5	84.7	16.691624527	9.27	21.89	0.008843932	0	0	0	0
4574	10/10/2020	53.2995082	35.0	76.5	25.169262925	17.29	31.4	2.72e-07	0	0	0	0
3201	10/10/2020	92.88829066	73.6	97.6	3.31714614	0.64	6.81	0.005262026	0	0	0	0
3524	10/10/2020	56.54776424	31.9	83.0	19.458781357	8.63	26.97	0.000236989	0	0	0	0
1562	10/10/2020	39.35602885	19.6	73.7	20.30672931	10.72	29.64	0.005144596	0	1	0	0
5677	10/10/2021	64.86367854	46.0	81.0	20.267556298	14.0	29.75	0.010958442	0	0	0	0
89	10/10/2021	77.29799608	47.9	90.4	7.788126946	2.1	14.84	5.9367e-05	0	0	0	0
1170	10/10/2021	52.7551819	30.7	69.6	26.055896947	17.87	35.43	4.81e-07	0	1	0	0
5759	10/10/2021	49.8296853	27.3	72.6	11.093134321	2.2	23.68	2.4679e-05	0	0	0	0
1494	10/10/2021	78.03340346	50.3	93.9	16.975171543	11.53	26.02	0.011572402	0	0	0	0
1355	10/10/2022	63.36312729	45.0	88.8	12.332312968	10.27	15.55	0.002114587	0	0	0	0
5184	10/10/2022	85.22421783	66.3	94.2	17.632053125	15.09	21.82	0.02557893	0	0	0	0
5620	10/10/2022	67.12504796	47.7	83.8	22.523407418	15.79	29.05	0.000252527	0	0	0	0
4087	10/10/2022	78.39010856	61.2	88.3	13.488635939	9.97	16.67	0.000143786	0	0	0	0
4869	10/10/2023	72.24052642	43.3	90.8	21.78418957	14.24	31.39	0.005985995	0	0	0	0
3592	10/10/2023	78.40542363	64.7	92.6	11.952296087	5.47	19.67	0.072317135	0	0	0	0
5868	10/10/2023	82.62621668	62.0	92.7	1.519335803	-4.18	7.06	0.019924356	0	0	0	0
4371	10/10/2023	74.84207585	54.8	87.7	12.216028351	8.94	17.27	0.000866983	0	0	0	0
1379	10/11/2020	90.81779924	77.6	97.6	8.333048052	7.27	13.89	7.241e-06	0	0	0	0
5983	10/11/2020	75.95465681	49.7	94.3	14.474309925	8.09	20.19	0.004420758	0	1	1	0
965	10/11/2020	39.81906943	24.4	72.2	30.972805643	21.77	39.7	7.72e-07	0	0	0	0
2705	10/11/2021	67.10120458	39.0	89.9	18.641798261	9.84	27.41	0.002817823	0	0	0	0
292	10/11/2021	36.50073516	21.2	48.9	27.71981608	19.51	35.44	1.0737e-05	0	0	0	0
4073	10/11/2021	55.29643225	34.1	75.9	18.218944189	11.55	25.78	0.017469764	0	1	0	0
4719	10/11/2022	51.46784797	26.8	78.9	8.165431415	4.26	15.37	1.9581e-05	0	0	0	0
5606	10/11/2022	53.16743308	32.0	83.5	28.816615283	18.84	38.65	0.000103312	0	0	0	0
1225	10/11/2022	89.32299102	76.0	96.9	9.507154225	9.18	12.44	0.000697878	1	0	0	0
4213	10/11/2022	71.37775686	61.0	82.0	11.200665929	7.12	11.9	0.00703754	0	0	0	0
4386	10/11/2022	71.91375307	53.8	84.2	12.978707298	9.9	17.64	0.000547353	0	0	0	0
1248	10/11/2022	69.40201082	60.1	83.8	19.585771991	15.37	22.22	0.000102092	0	0	0	0
1915	10/11/2022	57.86872943	30.8	77.3	22.77507183	15.03	30.54	0.001402425	0	0	0	0
3105	10/11/2022	69.7237233	50.5	89.3	19.824354775	13.54	24.79	0.000210022	0	0	0	0
482	10/11/2022	53.10384102	40.4	75.7	15.005394384	10.44	20.19	0.000545413	0	0	0	0
3992	10/11/2023	69.51862614	50.5	87.0	22.763270804	18.28	25.88	0.010359561	0	0	0	0
4000	10/11/2023	81.06795315	56.6	91.4	18.044779216	12.46	25.28	5.5555e-05	0	1	0	0
4553	10/11/2023	83.7299278	58.6	94.0	17.942660054	13.34	22.93	1.6449e-05	0	1	0	0
484	10/12/2020	39.1694246	21.0	65.3	13.391351211	5.89	22.42	0.0	0	0	0	0
923	10/12/2020	94.96390922	71.3	97.6	1.701253818	-1.08	5.02	0.000775044	1	0	0	0
806	10/12/2020	62.81519453	47.8	89.0	20.947731278	15.14	24.26	1.3718e-05	0	0	0	0
3991	10/12/2020	70.28682575	40.8	88.1	4.749283067	-3.25	10.85	4.28e-07	0	0	0	0
68	10/12/2020	65.37796646	57.9	85.0	21.403454741	13.63	22.66	3.4343e-05	0	0	0	0
100	10/12/2020	69.35564252	47.1	90.7	20.288597915	12.91	26.08	0.003267772	0	0	0	0
5167	10/12/2020	56.45482418	34.5	73.4	14.450680547	8.21	21.12	4.5654e-05	1	1	0	0
4765	10/12/2020	79.22433343	56.1	89.6	5.255522461	-0.08	9.37	0.000956357	0	0	0	0
1063	10/12/2021	74.67297568	49.8	87.1	9.128148509	1.99	13.89	0.013621992	0	0	0	0
1078	10/12/2021	81.6685776	64.6	91.3	14.768195005	8.21	17.29	0.017751314	0	0	0	0
1806	10/12/2021	54.79629961	27.4	67.7	7.870242605	-0.19	17.49	0.002533947	0	0	0	0
4823	10/12/2022	53.58469203	34.5	76.5	26.060123685	19.33	31.96	0.007480446	0	0	0	0
4619	10/12/2022	89.92869028	74.8	96.8	6.12315026	3.71	9.61	0.006852174	0	0	0	0
2479	10/12/2022	77.75275304	55.0	85.4	10.071115724	6.07	15.64	0.002583335	0	1	0	0
4903	10/12/2023	72.31090916	50.3	88.8	2.636069076	-2.85	7.93	0.000465945	0	0	0	0
255	10/12/2023	46.98736303	28.2	65.8	19.516565004	11.38	28.19	4.1193e-05	0	0	0	0
503	10/12/2023	78.48862669	51.0	85.5	19.367183117	12.59	28.17	0.003582269	0	0	0	0
2027	10/12/2023	74.60195237	58.2	85.5	18.756684653	13.16	24.23	0.001224557	0	1	0	0
1962	10/12/2023	82.51955806	61.8	93.8	27.611513109	19.63	35.48	0.000949981	0	1	0	0
